FID,STATION_NAME,LOCAL_TRIP_START_TIME,IMOS_SITE_CODE,NRS_TRIP_CODE,NRS_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,MG_PER_M3,geom
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dae,North Stradbroke,2011-09-15 11:10,NRSNSI,NRSNSI20110915,NRSNSI20110915_ZOOBIOWC,2011-09-15T01:10:00,-27.345,153.562,9.2909,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dad,North Stradbroke,2011-10-13 10:30,NRSNSI,NRSNSI20111013,NRSNSI20111013_ZOOBIOWC,2011-10-13T00:30:00,-27.345,153.562,10.0882,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dac,North Stradbroke,2011-11-16 10:00,NRSNSI,NRSNSI20111116,NRSNSI20111116_ZOOBIOWC,2011-11-16T00:00:00,-27.345,153.562,17.0901,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5dab,North Stradbroke,2011-12-21 09:15,NRSNSI,NRSNSI20111220,NRSNSI20111220_ZOOBIOWC,2011-12-20T23:15:00,-27.345,153.562,6.1082,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5daa,North Stradbroke,2012-02-14 08:00,NRSNSI,NRSNSI20120213,NRSNSI20120213_ZOOBIOWC,2012-02-13T22:00:00,-27.345,153.562,6.7511,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da9,North Stradbroke,2012-03-01 09:45,NRSNSI,NRSNSI20120229,NRSNSI20120229_ZOOBIOWC,2012-02-29T23:45:00,-27.345,153.562,9.0915,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da8,North Stradbroke,2012-05-11 10:05,NRSNSI,NRSNSI20120511,NRSNSI20120511_ZOOBIOWC,2012-05-11T00:05:00,-27.345,153.562,12.2164,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da7,North Stradbroke,2012-06-20 10:20,NRSNSI,NRSNSI20120620,NRSNSI20120620_ZOOBIOWC,2012-06-20T00:20:00,-27.345,153.562,7.7156,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da6,North Stradbroke,2012-08-06 10:15,NRSNSI,NRSNSI20120806,NRSNSI20120806_ZOOBIOWC,2012-08-06T00:15:00,-27.345,153.562,7.4134,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da5,North Stradbroke,2012-08-21 10:15,NRSNSI,NRSNSI20120821,NRSNSI20120821_ZOOBIOWC,2012-08-21T00:15:00,-27.345,153.562,14.0038,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da4,North Stradbroke,2012-09-12 10:20,NRSNSI,NRSNSI20120912,NRSNSI20120912_ZOOBIOWC,2012-09-12T00:20:00,-27.345,153.562,19.019,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da3,North Stradbroke,2012-10-17 10:20,NRSNSI,NRSNSI20121017,NRSNSI20121017_ZOOBIOWC,2012-10-17T00:20:00,-27.345,153.562,21.7194,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da2,North Stradbroke,2012-11-14 10:45,NRSNSI,NRSNSI20121114,NRSNSI20121114_ZOOBIOWC,2012-11-14T00:45:00,-27.345,153.562,19.5462,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da1,North Stradbroke,2013-01-11 10:40,NRSNSI,NRSNSI20130111,NRSNSI20130111_ZOOBIOWC,2013-01-11T00:40:00,-27.345,153.562,14.4732,POINT (153.562 -27.345)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5da0,North Stradbroke,2013-01-23 10:15,NRSNSI,NRSNSI20130123,NRSNSI20130123_ZOOBIOWC,2013-01-23T00:15:00,-27.345,153.562,11.3226,POINT (153.562 -27.345)
